file	product	site	LOG
temp_vcf4_5_3A.vcf	NA	4845	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	4865	Variant data at this site imply a negative number of A nucleotides: -18. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	4865	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8296	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8296	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8319	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8319	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8866	Variant data at this site imply a negative number of A nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8866	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8964	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	8964	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	9110	Variant data at this site imply a negative number of A nucleotides: -114. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	9110	Variant data at this site imply a negative proportion of A nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	9114	Variant data at this site imply a negative number of A nucleotides: -123. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	9114	Variant data at this site imply a negative proportion of A nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	9690	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	9690	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	10337	Variant data at this site imply a negative number of T nucleotides: -23. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	10337	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	NA	3507	Coverage (21.000) does not equal the nucleotide sum (126.000).
temp_vcf4_5_3A.vcf	NA	3511	Coverage (16.500) does not equal the nucleotide sum (66.000).
temp_vcf4_5_3A.vcf	NA	3514	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_3A.vcf	NA	3688	Coverage (16.000) does not equal the nucleotide sum (32.000).
temp_vcf4_5_3A.vcf	NA	4060	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_3A.vcf	NA	4071	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_3A.vcf	NA	4075	Coverage (11.000) does not equal the nucleotide sum (44.000).
temp_vcf4_5_3A.vcf	NA	4279	Coverage (15.000) does not equal the nucleotide sum (60.000).
temp_vcf4_5_3A.vcf	NA	4292	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_3A.vcf	NA	4845	Coverage (16.000) does not equal the nucleotide sum (64.000).
temp_vcf4_5_3A.vcf	NA	4865	Coverage (18.000) does not equal the nucleotide sum (36.000).
temp_vcf4_5_3A.vcf	NA	8296	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_3A.vcf	NA	8319	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_3A.vcf	NA	8866	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_3A.vcf	NA	8964	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_3A.vcf	NA	9110	Coverage (22.667) does not equal the nucleotide sum (136.000).
temp_vcf4_5_3A.vcf	NA	9114	Coverage (24.333) does not equal the nucleotide sum (146.000).
temp_vcf4_5_3A.vcf	NA	9690	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_3A.vcf	NA	10337	Coverage (23.000) does not equal the nucleotide sum (46.000).
temp_vcf4_5_3A.vcf	gene-ORF1ab	3507	Variant data at this site imply a negative number of T nucleotides: -96. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3507	Variant data at this site imply a negative proportion of T nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3511	Variant data at this site imply a negative number of T nucleotides: -51. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3511	Variant data at this site imply a negative proportion of T nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3514	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3514	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3688	Variant data at this site imply a negative number of A nucleotides: -16. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	3688	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4060	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4060	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4071	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4071	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4075	Variant data at this site imply a negative number of T nucleotides: -32. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4075	Variant data at this site imply a negative proportion of T nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4279	Variant data at this site imply a negative number of A nucleotides: -50. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4279	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4292	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4292	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4845	Variant data at this site imply a negative number of A nucleotides: -50. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4845	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4865	Variant data at this site imply a negative number of A nucleotides: -18. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	4865	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8296	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8296	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8319	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8319	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8866	Variant data at this site imply a negative number of A nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8866	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8964	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	8964	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	9110	Variant data at this site imply a negative number of A nucleotides: -114. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	9110	Variant data at this site imply a negative proportion of A nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	9114	Variant data at this site imply a negative number of A nucleotides: -123. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	9114	Variant data at this site imply a negative proportion of A nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	9690	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	9690	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	10337	Variant data at this site imply a negative number of T nucleotides: -23. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_3A.vcf	gene-ORF1ab	10337	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
N/A	gene-ORF1ab	13429	Mid-sequence STOP codon. Please check your annotations for: (1) incorrect frame; or (2) incorrect starting or ending coordinates. A premature STOP codon may also indicate a pseudogene, for which piN vs. piS analysis may not be appropriate.
temp_vcf4_5_3A.vcf	gene-ORF1ab	1710	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_3A.vcf	gene-ORF1ab	3506	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3507	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3510	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3510	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3513	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3513	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3687	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	3687	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4059	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4059	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4070	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4071	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4074	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4074	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4278	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4278	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4292	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4292	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4844	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4845	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4865	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	4865	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	6365	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_3A.vcf	gene-ORF1ab	8295	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8295	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8318	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8319	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8865	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8865	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8963	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	8964	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	9110	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	9110	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	9113	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	9114	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_3A.vcf	gene-ORF1ab	9689	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
