file	product	site	LOG
temp_vcf4_6_9B.vcf	gene-ORF1ab	851	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-ORF1ab	865	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-ORF1ab	865	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
N/A	gene-ORF1ab	13429	Mid-sequence STOP codon. Please check your annotations for: (1) incorrect frame; or (2) incorrect starting or ending coordinates. A premature STOP codon may also indicate a pseudogene, for which piN vs. piS analysis may not be appropriate.
temp_vcf4_6_9B.vcf	gene-ORF1ab	714	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-ORF1ab	714	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-ORF1ab	851	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-ORF1ab	851	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-ORF1ab	864	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-ORF1ab	864	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-ORF1ab	2364	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_6_9B.vcf	gene-S	24953	Variant data at this site imply a negative number of A nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24953	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24958	Variant data at this site imply a negative number of G nucleotides: -15. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24958	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24960	Variant data at this site imply a negative number of A nucleotides: -20. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24960	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24973	Variant data at this site imply a negative number of T nucleotides: -24. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24973	Variant data at this site imply a negative proportion of T nucleotides of -0.999572100984168. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24975	Variant data at this site imply a negative number of T nucleotides: -22. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24975	Variant data at this site imply a negative proportion of T nucleotides of -0.999568779646399. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_6_9B.vcf	gene-S	24506	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_6_9B.vcf	gene-S	24953	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-S	24956	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-S	24959	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-S	24971	Nucleotide total does not equal 100.00% of coverage, but instead 199.96%. This should occur only when conflicting coverages have been reported
temp_vcf4_6_9B.vcf	gene-S	24974	Nucleotide total does not equal 100.00% of coverage, but instead 199.96%. This should occur only when conflicting coverages have been reported
NA	NA	NA	SNPGenie completed at local time Tue Nov 10 18:06:11 2020. The process took 167.00 secs, i.e., 2 mins and 47.00 secs
