file	product	site	LOG
temp_vcf4_5_4B.vcf	NA	4279	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	5869	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	5869	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	6558	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	6558	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	7690	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	7690	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	9225	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	9225	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	9690	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	9690	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	9818	Variant data at this site imply a negative number of C nucleotides: -232. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	9818	Variant data at this site imply a negative proportion of C nucleotides of -0.991452991452991. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	10876	Variant data at this site imply a negative number of A nucleotides: -46. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	10876	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11536	Variant data at this site imply a negative number of A nucleotides: -43. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11536	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11543	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11543	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11589	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11589	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11761	Variant data at this site imply a negative number of A nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11761	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11873	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11873	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11949	Variant data at this site imply a negative number of C nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	11949	Variant data at this site imply a negative proportion of C nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12132	Variant data at this site imply a negative number of A nucleotides: -22. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12132	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12171	Variant data at this site imply a negative number of C nucleotides: -101. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12171	Variant data at this site imply a negative proportion of C nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12330	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12330	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12461	Variant data at this site imply a negative number of T nucleotides: -38. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12461	Variant data at this site imply a negative proportion of T nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12463	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12463	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12469	Variant data at this site imply a negative number of T nucleotides: -38. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12469	Variant data at this site imply a negative proportion of T nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12918	Variant data at this site imply a negative number of A nucleotides: -50. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12918	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12933	Variant data at this site imply a negative number of T nucleotides: -243. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12933	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12937	Variant data at this site imply a negative number of A nucleotides: -14. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	12937	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	23850	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	23850	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	24319	Variant data at this site imply a negative number of A nucleotides: -34. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	24319	Variant data at this site imply a negative proportion of A nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	25491	Variant data at this site imply a negative number of A nucleotides: -32. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	25491	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	26010	Variant data at this site imply a negative number of T nucleotides: -62. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	26010	Variant data at this site imply a negative proportion of T nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	28004	Variant data at this site imply a negative number of A nucleotides: -51. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	28004	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	29194	Variant data at this site imply a negative number of A nucleotides: -33. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	29194	Variant data at this site imply a negative proportion of A nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	NA	518	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_4B.vcf	NA	520	Coverage (15.000) does not equal the nucleotide sum (30.000).
temp_vcf4_5_4B.vcf	NA	553	Coverage (18.000) does not equal the nucleotide sum (72.000).
temp_vcf4_5_4B.vcf	NA	1005	Coverage (750.000) does not equal the nucleotide sum (1500.000).
temp_vcf4_5_4B.vcf	NA	1867	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	2086	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_4B.vcf	NA	3242	Coverage (657.000) does not equal the nucleotide sum (1314.000).
temp_vcf4_5_4B.vcf	NA	4075	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_4B.vcf	NA	4279	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	5869	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_4B.vcf	NA	6558	Coverage (13.000) does not equal the nucleotide sum (26.000).
temp_vcf4_5_4B.vcf	NA	7690	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_4B.vcf	NA	9225	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	9690	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_4B.vcf	NA	9818	Coverage (234.000) does not equal the nucleotide sum (466.000).
temp_vcf4_5_4B.vcf	NA	10876	Coverage (15.000) does not equal the nucleotide sum (60.000).
temp_vcf4_5_4B.vcf	NA	11536	Coverage (14.000) does not equal the nucleotide sum (56.000).
temp_vcf4_5_4B.vcf	NA	11543	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	11589	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_4B.vcf	NA	11761	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	11873	Coverage (13.000) does not equal the nucleotide sum (26.000).
temp_vcf4_5_4B.vcf	NA	11949	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	12132	Coverage (22.000) does not equal the nucleotide sum (44.000).
temp_vcf4_5_4B.vcf	NA	12171	Coverage (35.500) does not equal the nucleotide sum (142.000).
temp_vcf4_5_4B.vcf	NA	12330	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	12461	Coverage (13.500) does not equal the nucleotide sum (54.000).
temp_vcf4_5_4B.vcf	NA	12463	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_4B.vcf	NA	12469	Coverage (12.500) does not equal the nucleotide sum (50.000).
temp_vcf4_5_4B.vcf	NA	12918	Coverage (16.000) does not equal the nucleotide sum (64.000).
temp_vcf4_5_4B.vcf	NA	12933	Coverage (243.000) does not equal the nucleotide sum (486.000).
temp_vcf4_5_4B.vcf	NA	12937	Coverage (14.000) does not equal the nucleotide sum (28.000).
temp_vcf4_5_4B.vcf	NA	23850	Coverage (13.000) does not equal the nucleotide sum (26.000).
temp_vcf4_5_4B.vcf	NA	24319	Coverage (16.000) does not equal the nucleotide sum (48.000).
temp_vcf4_5_4B.vcf	NA	25491	Coverage (25.500) does not equal the nucleotide sum (51.000).
temp_vcf4_5_4B.vcf	NA	26010	Coverage (35.667) does not equal the nucleotide sum (107.000).
temp_vcf4_5_4B.vcf	NA	28004	Coverage (41.500) does not equal the nucleotide sum (83.000).
temp_vcf4_5_4B.vcf	NA	29194	Coverage (14.333) does not equal the nucleotide sum (43.000).
temp_vcf4_5_4B.vcf	gene-N	29194	Variant data at this site imply a negative number of A nucleotides: -33. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-N	29194	Variant data at this site imply a negative proportion of A nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-N	29192	Nucleotide total does not equal 100.00% of coverage, but instead 300.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_4B.vcf	gene-ORF1ab	518	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	518	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	520	Variant data at this site imply a negative number of A nucleotides: -15. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	520	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	553	Variant data at this site imply a negative number of A nucleotides: -53. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	553	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	1005	Variant data at this site imply a negative number of C nucleotides: -750. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	1005	Variant data at this site imply a negative proportion of C nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	1867	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	1867	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	2086	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	2086	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	3242	Variant data at this site imply a negative number of C nucleotides: -657. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; C count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	3242	Variant data at this site imply a negative proportion of C nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, C prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	4075	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	4075	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_4B.vcf	gene-ORF1ab	4279	Variant data at this site imply a negative number of A nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
