file	product	site	LOG
temp_vcf4_5_5B.vcf	NA	881	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	2735	Variant data at this site imply a negative number of A nucleotides: -14. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	2735	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	3193	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	3193	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	3300	Variant data at this site imply a negative number of G nucleotides: -1111. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	3300	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	6367	Variant data at this site imply a negative number of G nucleotides: -19. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	6367	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	8339	Variant data at this site imply a negative number of G nucleotides: -478. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	8339	Variant data at this site imply a negative proportion of G nucleotides of -0.995833333333333. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	9110	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	9110	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	9114	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	9114	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	9583	Variant data at this site imply a negative number of A nucleotides: -15. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	9583	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11029	Variant data at this site imply a negative number of G nucleotides: -549. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11029	Variant data at this site imply a negative proportion of G nucleotides of -0.996370235934664. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11383	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11383	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11534	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11534	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11536	Variant data at this site imply a negative number of A nucleotides: -80. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11536	Variant data at this site imply a negative proportion of A nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11759	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	11759	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	12577	Variant data at this site imply a negative number of A nucleotides: -959. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	12577	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	12705	Variant data at this site imply a negative number of A nucleotides: -43. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	12705	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	15855	Variant data at this site imply a negative number of T nucleotides: -36. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	15855	Variant data at this site imply a negative proportion of T nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	18265	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	18265	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	NA	715	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_5B.vcf	NA	851	Coverage (14.500) does not equal the nucleotide sum (58.000).
temp_vcf4_5_5B.vcf	NA	881	Coverage (11.000) does not equal the nucleotide sum (44.000).
temp_vcf4_5_5B.vcf	NA	2735	Coverage (14.000) does not equal the nucleotide sum (28.000).
temp_vcf4_5_5B.vcf	NA	3193	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_5_5B.vcf	NA	3300	Coverage (1111.000) does not equal the nucleotide sum (2222.000).
temp_vcf4_5_5B.vcf	NA	6367	Coverage (19.000) does not equal the nucleotide sum (38.000).
temp_vcf4_5_5B.vcf	NA	8339	Coverage (480.000) does not equal the nucleotide sum (958.000).
temp_vcf4_5_5B.vcf	NA	9110	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_5B.vcf	NA	9114	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_5B.vcf	NA	9583	Coverage (15.000) does not equal the nucleotide sum (30.000).
temp_vcf4_5_5B.vcf	NA	11029	Coverage (551.000) does not equal the nucleotide sum (1100.000).
temp_vcf4_5_5B.vcf	NA	11383	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_5B.vcf	NA	11534	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_5_5B.vcf	NA	11536	Coverage (15.000) does not equal the nucleotide sum (90.000).
temp_vcf4_5_5B.vcf	NA	11759	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_5_5B.vcf	NA	12577	Coverage (959.000) does not equal the nucleotide sum (1918.000).
temp_vcf4_5_5B.vcf	NA	12705	Coverage (43.000) does not equal the nucleotide sum (86.000).
temp_vcf4_5_5B.vcf	NA	15855	Coverage (19.333) does not equal the nucleotide sum (58.000).
temp_vcf4_5_5B.vcf	NA	18265	Coverage (11.500) does not equal the nucleotide sum (23.000).
temp_vcf4_5_5B.vcf	gene-ORF1ab	715	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	715	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	851	Variant data at this site imply a negative number of A nucleotides: -48. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	851	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	881	Variant data at this site imply a negative number of A nucleotides: -33. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	881	Variant data at this site imply a negative proportion of A nucleotides of -3. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	2735	Variant data at this site imply a negative number of A nucleotides: -14. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	2735	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	3193	Variant data at this site imply a negative number of T nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	3193	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	3300	Variant data at this site imply a negative number of G nucleotides: -1111. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	3300	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	6367	Variant data at this site imply a negative number of G nucleotides: -19. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	6367	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	8339	Variant data at this site imply a negative number of G nucleotides: -478. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	8339	Variant data at this site imply a negative proportion of G nucleotides of -0.995833333333333. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	9110	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	9110	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	9114	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	9114	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	9583	Variant data at this site imply a negative number of A nucleotides: -15. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	9583	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11029	Variant data at this site imply a negative number of G nucleotides: -549. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11029	Variant data at this site imply a negative proportion of G nucleotides of -0.996370235934664. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11383	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11383	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11534	Variant data at this site imply a negative number of A nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11534	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11536	Variant data at this site imply a negative number of A nucleotides: -80. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11536	Variant data at this site imply a negative proportion of A nucleotides of -5. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11759	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	11759	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	12577	Variant data at this site imply a negative number of A nucleotides: -959. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	12577	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	12705	Variant data at this site imply a negative number of A nucleotides: -43. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	12705	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	15855	Variant data at this site imply a negative number of T nucleotides: -36. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	15855	Variant data at this site imply a negative proportion of T nucleotides of -2. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	18265	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_5_5B.vcf	gene-ORF1ab	18265	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
N/A	gene-ORF1ab	13429	Mid-sequence STOP codon. Please check your annotations for: (1) incorrect frame; or (2) incorrect starting or ending coordinates. A premature STOP codon may also indicate a pseudogene, for which piN vs. piS analysis may not be appropriate.
temp_vcf4_5_5B.vcf	gene-ORF1ab	714	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	714	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	851	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	851	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	881	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	881	Nucleotide total does not equal 100.00% of coverage, but instead 400.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	2381	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_5B.vcf	gene-ORF1ab	2735	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	2735	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	3192	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	3192	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	3299	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	3300	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	4800	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_5B.vcf	gene-ORF1ab	6366	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	6366	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	7866	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_5_5B.vcf	gene-ORF1ab	8339	Nucleotide total does not equal 100.00% of coverage, but instead 199.58%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	8339	Nucleotide total does not equal 100.00% of coverage, but instead 199.58%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	9110	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	9110	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	9113	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	9114	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	9582	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	9582	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11028	Nucleotide total does not equal 100.00% of coverage, but instead 199.64%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11028	Nucleotide total does not equal 100.00% of coverage, but instead 199.64%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11382	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11382	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11534	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11534	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11535	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11535	Nucleotide total does not equal 100.00% of coverage, but instead 600.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11759	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	11759	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_5_5B.vcf	gene-ORF1ab	12576	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
