file	product	site	LOG
temp_vcf4_4_10B.vcf	NA	10876	Variant data at this site imply a negative number of A nucleotides: -20. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	NA	10876	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	NA	11029	Variant data at this site imply a negative number of G nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	NA	11029	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	NA	15855	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	NA	15855	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	NA	3174	Coverage (13.000) does not equal the nucleotide sum (26.000).
temp_vcf4_4_10B.vcf	NA	3178	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_4_10B.vcf	NA	3342	Coverage (11.000) does not equal the nucleotide sum (22.000).
temp_vcf4_4_10B.vcf	NA	3345	Coverage (12.000) does not equal the nucleotide sum (24.000).
temp_vcf4_4_10B.vcf	NA	3402	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_4_10B.vcf	NA	5479	Coverage (12.000) does not equal the nucleotide sum (22.000).
temp_vcf4_4_10B.vcf	NA	10876	Coverage (20.000) does not equal the nucleotide sum (40.000).
temp_vcf4_4_10B.vcf	NA	11029	Coverage (10.000) does not equal the nucleotide sum (20.000).
temp_vcf4_4_10B.vcf	NA	15855	Coverage (10.500) does not equal the nucleotide sum (21.000).
temp_vcf4_4_10B.vcf	gene-ORF1ab	3174	Variant data at this site imply a negative number of T nucleotides: -13. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3174	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3178	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3178	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3342	Variant data at this site imply a negative number of A nucleotides: -11. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3342	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3345	Variant data at this site imply a negative number of T nucleotides: -12. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3345	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3402	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	3402	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	5479	Variant data at this site imply a negative number of A nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	5479	Variant data at this site imply a negative proportion of A nucleotides of -0.833333333333333. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	10876	Variant data at this site imply a negative number of A nucleotides: -20. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; A count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	10876	Variant data at this site imply a negative proportion of A nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, A prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	11029	Variant data at this site imply a negative number of G nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; G count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	11029	Variant data at this site imply a negative proportion of G nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, G prop has set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	15855	Variant data at this site imply a negative number of T nucleotides: -10. This most often results from variants which are assigned to the wrong site in the SNP Report. Results at this site are unreliable; T count set to 0; proceed with caution.
temp_vcf4_4_10B.vcf	gene-ORF1ab	15855	Variant data at this site imply a negative proportion of T nucleotides of -1. This may result from rounding error, in which case the number will be very small in magnitude, or variants which are assigned to the wrong site in the SNP Report. If the latter, results at this site are unreliable. In either case, T prop has set to 0; proceed with caution.
N/A	gene-ORF1ab	13429	Mid-sequence STOP codon. Please check your annotations for: (1) incorrect frame; or (2) incorrect starting or ending coordinates. A premature STOP codon may also indicate a pseudogene, for which piN vs. piS analysis may not be appropriate.
temp_vcf4_4_10B.vcf	gene-ORF1ab	1710	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_4_10B.vcf	gene-ORF1ab	3173	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3174	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3177	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3177	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3341	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3342	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3344	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3345	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3401	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	3402	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	4902	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_4_10B.vcf	gene-ORF1ab	5478	Nucleotide total does not equal 100.00% of coverage, but instead 183.33%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	5478	Nucleotide total does not equal 100.00% of coverage, but instead 183.33%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	6978	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_4_10B.vcf	gene-ORF1ab	10875	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	10875	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	11028	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	11028	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	12528	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_4_10B.vcf	gene-ORF1ab	15853	Nucleotide total does not equal 100.00% of coverage, but instead 200.00%. This should occur only when conflicting coverages have been reported
temp_vcf4_4_10B.vcf	gene-ORF1ab	18853	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
temp_vcf4_4_10B.vcf	gene-S	24506	No SNPs in >=1000 contiguous codons. If this was unexpected, you may need to specify Unix (\n) newline characters! See Troubleshooting
NA	NA	NA	SNPGenie completed at local time Tue Nov 10 16:38:54 2020. The process took 154.00 secs, i.e., 2 mins and 34.00 secs
